url,status,len,tables
https://basketball.realgm.com/player/Jalen-Duren/Summary/137931,200,143595,40
https://basketball.realgm.com/player/Tari-Eason/Summary/127888,200,142720,37
https://basketball.realgm.com/player/Zach-Edey/Summary/133800,200,166324,50
https://basketball.realgm.com/player/VJ-Edgecombe/Summary/211409,200,121613,34
https://basketball.realgm.com/player/Anthony-Edwards/Summary/117444,200,180774,48
https://basketball.realgm.com/player/Justin-Edwards/Summary/162788,200,155541,43
https://basketball.realgm.com/player/Keon-Ellis/Summary/136248,200,196586,50
https://basketball.realgm.com/player/Joel-Embiid/Summary/49880,200,191491,40
https://basketball.realgm.com/player/Noa-Essengue/Summary/188669,200,136354,24
https://basketball.realgm.com/player/Tyson-Etienne/Summary/134223,200,161431,43
https://basketball.realgm.com/player/Drew-Eubanks/Summary/83989,200,189600,37
https://basketball.realgm.com/player/Tosan-Evbuomwan/Summary/139067,200,165330,42
https://basketball.realgm.com/player/Jeremiah-Fears/Summary/211987,200,111032,30
https://basketball.realgm.com/player/Dante-Exum/Summary/28245,200,210431,49
https://basketball.realgm.com/player/Kyle-Filipowski/Summary/176056,200,142792,36
https://basketball.realgm.com/player/Dorian-Finney-Smith/Summary/24159,200,188424,35
https://basketball.realgm.com/player/Cooper-Flagg/Summary/196882,200,118195,33
https://basketball.realgm.com/player/Trentyn-Flowers/Summary/191124,200,134765,40
https://basketball.realgm.com/player/Rasheer-Fleming/Summary/188739,200,111879,27
https://basketball.realgm.com/player/DeAaron-Fox/Summary/59503,200,185609,46
https://basketball.realgm.com/player/Enrique-Freeman/Summary/157173,200,160366,47
https://basketball.realgm.com/player/Simone-Fontecchio/Summary/27886,200,192314,26
https://basketball.realgm.com/player/Johnny-Furphy/Summary/205398,200,153409,44
https://basketball.realgm.com/player/Daniel-Gafford/Summary/97090,200,178560,45
https://basketball.realgm.com/player/Myron-Gardner/Summary/134269,200,167230,47
https://basketball.realgm.com/player/Darius-Garland/Summary/81685,200,145970,34
https://basketball.realgm.com/player/Luka-Garza/Summary/105352,200,197366,49
https://basketball.realgm.com/player/Keyonte-George/Summary/151235,200,135732,34
https://basketball.realgm.com/player/Kyshawn-George/Summary/137573,200,139131,35
https://basketball.realgm.com/player/Josh-Giddey/Summary/150528,200,169163,44
https://basketball.realgm.com/player/Shai-Gilgeous-Alexander/Summary/104915,200,193561,49
https://basketball.realgm.com/player/Anthony-Gill/Summary/24216,200,199321,45
https://basketball.realgm.com/player/Kevin-Durant/Summary/34,200,277726,48
https://basketball.realgm.com/player/Paul-George/Summary/2305,200,227340,40
https://basketball.realgm.com/player/Collin-Gillespie/Summary/118702,200,158751,41
https://basketball.realgm.com/player/Vladislav-Goldin/Summary/129488,200,138060,30
https://basketball.realgm.com/player/Rudy-Gobert/Summary/25858,200,253595,53
https://basketball.realgm.com/player/Hugo-Gonzalez/Summary/165262,200,142788,30
https://basketball.realgm.com/player/Jordan-Goodwin/Summary/88801,200,183042,43
https://basketball.realgm.com/player/Aaron-Gordon/Summary/24308,200,195585,40
https://basketball.realgm.com/player/Eric-Gordon/Summary/762,200,224208,39
https://basketball.realgm.com/player/Jerami-Grant/Summary/24661,200,198875,38
https://basketball.realgm.com/player/AJ-Green/Summary/107398,200,170031,45
https://basketball.realgm.com/player/Draymond-Green/Summary/2369,200,233973,44
https://basketball.realgm.com/player/Jalen-Green/Summary/117342,200,163334,49
https://basketball.realgm.com/player/Javonte-Green/Summary/31203,200,214000,50
https://basketball.realgm.com/player/Josh-Green/Summary/107565,200,161567,42
https://basketball.realgm.com/player/Jeff-Green/Summary/37,200,242250,35
https://basketball.realgm.com/player/Quentin-Grimes/Summary/107566,200,171396,43
https://basketball.realgm.com/player/Mouhamed-Gueye/Summary/160946,200,163990,45
https://basketball.realgm.com/player/Tyrese-Haliburton/Summary/132168,200,154204,37
https://basketball.realgm.com/player/Rui-Hachimura/Summary/72649,200,193030,47
https://basketball.realgm.com/player/Yang-Hansen/Summary/202779,200,117314,32
https://basketball.realgm.com/player/PJ-Hall/Summary/135514,200,148675,44
https://basketball.realgm.com/player/Jaden-Hardy/Summary/126838,200,173590,52
https://basketball.realgm.com/player/Tim-Hardaway-Jr/Summary/9386,200,218348,43
https://basketball.realgm.com/player/James-Harden/Summary/1598,200,273163,42
https://basketball.realgm.com/player/EJ-Harkless/Summary/107567,200,179449,48
https://basketball.realgm.com/player/Dylan-Harper/Summary/183006,200,114969,32
https://basketball.realgm.com/player/Ron-Harper/Summary/121151,200,170758,40
https://basketball.realgm.com/player/Gary-Harris/Summary/24252,200,200160,42
https://basketball.realgm.com/player/Kevon-Harris/Summary/107611,200,187641,49
https://basketball.realgm.com/player/Josh-Hart/Summary/41440,200,200946,41
https://basketball.realgm.com/player/Tobias-Harris/Summary/7119,200,229652,41
https://basketball.realgm.com/player/Sam-Hauser/Summary/90834,200,167659,40
https://basketball.realgm.com/player/Isaiah-Hartenstein/Summary/54263,200,223773,51
https://basketball.realgm.com/player/Jordan-Hawkins/Summary/151351,200,149028,43
https://basketball.realgm.com/player/Jaxson-Hayes/Summary/122662,200,164798,38
